Timestamp,X,Y,Button Pressed,Time,DistanceX,DistanceY,Speed,Acceleration,Sex,Subject ID
1616449640.6250453,486,504,-1,-1,602,104,757.7785005,1.04E-05,1,0
1616449640.6328266,479,504,-1,-1,609,104,899.596409,8.65E-06,1,0
1616449640.6410813,474,504,-1,-1,614,104,605.7106548,1.36E-05,1,0
1616449640.6489525,469,504,-1,-1,619,104,635.2311141,1.24E-05,1,0
1616449640.6571722,466,503,-1,-1,622,105,364.9759833,2.25E-05,1,0
1616449640.6651251,464,502,-1,-1,624,106,251.4796894,3.16E-05,1,0
1616449640.6727085,462,500,-1,-1,626,108,263.7429416,2.88E-05,1,0
1616449640.6809947,460,497,-1,-1,628,111,241.3571182,3.43E-05,1,0
1616449640.688774,458,494,-1,-1,630,114,257.0984431,3.03E-05,1,0
1616449640.6968346,456,488,-1,-1,632,120,248.1249408,3.25E-05,1,0
1616449640.7051625,455,482,-1,-1,633,126,120.0739744,6.94E-05,1,0
1616449640.7127132,454,475,-1,-1,634,133,132.4377644,5.70E-05,1,0
1616449640.7210224,453,467,-1,-1,635,141,120.3496026,6.90E-05,1,0
1616449640.728417,452,462,-1,-1,636,146,135.2346929,5.47E-05,1,0
1616449640.7372398,451,457,-1,-1,637,151,113.3411879,7.78E-05,1,0
1616449640.7446175,451,453,-1,-1,637,155,0,737.7624512,1,0
1616449640.7528536,451,450,-1,-1,637,158,0,823.5931396,1,0
1616449640.760746,451,449,-1,-1,637,159,0,789.2608643,1,0
1616449640.7689252,450,447,-1,-1,638,161,122.2615286,6.69E-05,1,0
1616449640.7767973,450,446,-1,-1,638,162,0,787.2104645,1,0
1616449640.7850685,450,446,-1,-1,638,162,0,827.0978928,1,0
1616449640.817204,450,445,-1,-1,638,163,0,3213.572502,1,0
1616449640.8249993,449,445,-1,-1,639,163,128.277946,6.08E-05,1,0
1616449640.8328032,447,444,-1,-1,641,164,256.2893893,3.04E-05,1,0
1616449640.841072,446,444,-1,-1,642,164,120.9360475,6.84E-05,1,0
1616449640.8491714,445,443,-1,-1,643,165,123.4635582,6.56E-05,1,0
1616449640.857154,442,442,-1,-1,646,166,375.8224665,2.12E-05,1,0
1616449640.8651464,440,441,-1,-1,648,167,250.2493362,3.19E-05,1,0
1616449640.8725033,436,440,-1,-1,652,168,543.6909715,1.35E-05,1,0
1616449640.8810215,433,439,-1,-1,655,169,352.1862965,2.42E-05,1,0
1616449640.8891904,430,437,-1,-1,658,171,367.2448997,2.22E-05,1,0
1616449640.8971028,426,436,-1,-1,662,172,505.5357821,1.57E-05,1,0
1616449640.90517,422,434,-1,-1,666,174,495.8392245,1.63E-05,1,0
1616449640.9127727,418,431,-1,-1,670,177,526.1294531,1.45E-05,1,0
1616449640.9210641,415,429,-1,-1,673,179,361.817063,2.29E-05,1,0
1616449640.928432,412,427,-1,-1,676,181,407.1744491,1.81E-05,1,0
1616449640.937244,409,425,-1,-1,679,183,340.4467532,2.59E-05,1,0
1616449640.9446313,407,423,-1,-1,681,185,270.7225198,2.73E-05,1,0
1616449640.9527311,406,422,-1,-1,682,186,123.4671926,6.56E-05,1,0
1616449640.9607394,403,420,-1,-1,685,188,374.5917657,2.14E-05,1,0
1616449640.969125,401,419,-1,-1,687,189,238.5092264,3.52E-05,1,0
1616449640.9760768,400,417,-1,-1,688,191,143.8425186,4.83E-05,1,0
1616449640.9851987,398,417,-1,-1,690,191,219.2584229,4.16E-05,1,0
1616449640.9926364,396,415,-1,-1,692,193,268.9087354,2.77E-05,1,0
1616449641.0008545,395,415,-1,-1,693,193,121.6833677,6.75E-05,1,0
1616449641.0087135,394,414,-1,-1,694,194,127.2389273,6.18E-05,1,0
1616449641.0171142,394,414,-1,-1,694,194,0,840.0678635,1,0
1616449641.0246296,393,413,-1,-1,695,195,133.0637987,5.65E-05,1,0
1616449641.0410676,392,413,-1,-1,696,195,60.83374186,0.000270216,1,0
1616449641.0571141,392,413,-1,-1,696,195,0,1604.652405,1,0
1616449641.0651453,392,413,-1,-1,696,195,0,803.1129837,1,0
1616449641.0724378,391,413,-1,-1,697,195,137.1270147,5.32E-05,1,0
1616449641.089187,391,413,-1,-1,697,195,0,1674.91436,1,0
1616449641.201293,391,413,0,7.75994,697,195,-1,-1,1,0
1616449641.2652493,391,413,5,0.06396,697,195,-1,-1,1,0
1616449641.4726222,392,413,-1,-1,696,195,2.608002268,0.14702259,1,0
1616449641.480975,397,413,-1,-1,691,195,598.6047839,1.40E-05,1,0
1616449641.4891365,402,413,-1,-1,686,195,612.629119,1.33E-05,1,0
1616449641.4968686,408,413,-1,-1,680,195,775.9805125,9.96E-06,1,0
1616449641.5051346,418,413,-1,-1,670,195,1209.813955,6.83E-06,1,0
1616449641.5127394,427,413,-1,-1,661,195,1183.420152,6.43E-06,1,0
1616449641.5205836,439,413,-1,-1,649,195,1529.837325,5.13E-06,1,0
1616449641.5284019,451,413,-1,-1,637,195,1534.829018,5.09E-06,1,0
1616449641.5371535,463,413,-1,-1,625,195,1371.135665,6.38E-06,1,0
1616449641.544699,475,413,-1,-1,613,195,1590.40819,4.74E-06,1,0
1616449641.55275,485,413,-1,-1,603,195,1242.09429,6.48E-06,1,0
1616449641.56066,496,413,-1,-1,592,195,1390.600518,5.69E-06,1,0
1616449641.569136,505,413,-1,-1,583,195,1061.819246,7.98E-06,1,0
1616449641.5766854,513,413,-1,-1,575,195,1059.70288,7.12E-06,1,0
1616449641.5851972,518,413,-1,-1,570,195,587.4210806,1.45E-05,1,0
1616449641.5927005,522,413,-1,-1,566,195,533.100823,1.41E-05,1,0
1616449641.6010466,526,413,-1,-1,562,195,479.2531779,1.74E-05,1,0
1616449641.608775,527,413,-1,-1,561,195,129.4019066,5.97E-05,1,0
1616449641.6171286,529,414,-1,-1,559,194,239.4145785,3.49E-05,1,0
1616449641.6250606,530,414,-1,-1,558,194,126.0724398,6.29E-05,1,0
1616449641.632893,530,414,-1,-1,558,194,0,783.3003998,1,0
1616449641.641085,531,414,-1,-1,557,194,122.0764887,6.71E-05,1,0
1616449642.6010287,532,414,-1,-1,556,194,1.041727682,0.921492044,1,0
1616449642.6086392,552,413,-1,-1,536,195,2627.927697,2.90E-06,1,0
1616449642.617131,576,413,-1,-1,512,195,2826.27105,3.00E-06,1,0
1616449642.6250393,609,413,-1,-1,479,195,4172.807718,1.90E-06,1,0
1616449642.63238,650,412,-1,-1,438,196,5585.321511,1.31E-06,1,0
1616449642.6412413,699,412,-1,-1,389,196,5529.660613,1.60E-06,1,0
1616449642.64909,756,412,-1,-1,332,196,7262.312515,1.08E-06,1,0
1616449642.6567974,807,412,-1,-1,281,196,6617.05398,1.16E-06,1,0
1616449642.6651387,861,412,-1,-1,227,196,6473.801406,1.29E-06,1,0
1616449642.6728795,915,412,-1,-1,173,196,6976.080821,1.11E-06,1,0
1616449642.6810346,967,413,-1,-1,121,195,6376.558531,1.28E-06,1,0
1616449642.6884522,1011,414,-1,-1,77,194,5931.584097,1.25E-06,1,0
1616449642.6971169,1049,414,-1,-1,39,194,4385.657146,1.98E-06,1,0
1616449642.7051294,1079,414,-1,-1,9,194,3744.24567,2.14E-06,1,0
1616449642.7127194,1101,416,-1,-1,-13,192,2898.347457,2.62E-06,1,0
1616449642.7203646,1115,416,-1,-1,-27,192,1831.288196,4.17E-06,1,0
1616449642.7284234,1128,416,-1,-1,-40,192,1613.14612,5.00E-06,1,0
1616449642.737167,1136,415,-1,-1,-48,193,914.9628337,9.56E-06,1,0
1616449642.744673,1142,413,-1,-1,-54,195,799.3464409,9.39E-06,1,0
1616449642.7528145,1148,410,-1,-1,-60,198,736.9849181,1.10E-05,1,0
1616449642.760838,1152,407,-1,-1,-64,201,498.5207108,1.61E-05,1,0
1616449642.768054,1157,403,-1,-1,-69,205,692.9068922,1.04E-05,1,0
1616449642.7764325,1161,400,-1,-1,-73,208,477.4256851,1.75E-05,1,0
1616449642.785034,1164,396,-1,-1,-76,212,348.7696657,2.47E-05,1,0
1616449642.792703,1166,393,-1,-1,-78,215,260.7911459,2.94E-05,1,0
1616449642.8010392,1168,389,-1,-1,-80,219,239.9144287,3.47E-05,1,0
1616449642.8087304,1169,386,-1,-1,-81,222,130.0196534,5.92E-05,1,0
1616449642.8171015,1169,382,-1,-1,-81,226,0,837.1353149,1,0
1616449642.82506,1169,379,-1,-1,-81,229,0,795.8173752,1,0
1616449642.8325276,1169,375,-1,-1,-81,233,0,746.7269897,1,0
1616449642.84109,1169,372,-1,-1,-81,236,0,856.2803268,1,0
1616449642.8491044,1169,369,-1,-1,-81,239,0,801.4440536,1,0
1616449642.8569016,1169,363,-1,-1,-81,245,0,779.7241211,1,0
1616449642.8651366,1169,357,-1,-1,-81,251,0,823.4739304,1,0
1616449642.8723323,1169,352,-1,-1,-81,256,0,719.5949554,1,0
1616449642.8810134,1169,348,-1,-1,-81,260,0,868.0820465,1,0
1616449642.8891802,1169,344,-1,-1,-81,264,0,816.7028427,1,0
1616449642.8972359,1169,341,-1,-1,-81,267,0,805.5686951,1,0
1616449642.905064,1169,338,-1,-1,-81,270,0,782.8235626,1,0
1616449642.9127202,1169,336,-1,-1,-81,272,0,765.6097412,1,0
1616449642.9210331,1169,335,-1,-1,-81,273,0,831.2940598,1,0
1616449642.9284315,1168,334,-1,-1,-80,274,135.1649641,5.47E-05,1,0
1616449642.9446836,1168,332,-1,-1,-80,276,0,1625.204086,1,0
1616449642.952699,1167,332,-1,-1,-79,276,124.7599274,6.42E-05,1,0
1616449642.9608107,1166,331,-1,-1,-78,277,123.2784881,6.58E-05,1,0
1616449642.968722,1165,331,-1,-1,-77,277,126.3991803,6.26E-05,1,0
1616449642.9761586,1165,331,-1,-1,-77,277,0,743.6513901,1,0
1616449642.9851205,1163,331,-1,-1,-75,277,223.1665647,4.02E-05,1,0
1616449642.9928193,1159,331,-1,-1,-71,277,519.563222,1.48E-05,1,0
1616449643.000864,1154,330,-1,-1,-66,278,621.525695,1.29E-05,1,0
1616449643.008551,1148,330,-1,-1,-60,278,780.5534568,9.85E-06,1,0
1616449643.0165286,1138,330,-1,-1,-50,278,1253.415414,6.37E-06,1,0
1616449643.024539,1128,330,-1,-1,-40,278,1248.453387,6.42E-06,1,0
1616449643.0324936,1117,330,-1,-1,-29,278,1382.889548,5.75E-06,1,0
1616449643.0404966,1104,330,-1,-1,-16,278,1624.294796,4.93E-06,1,0
1616449643.0484748,1091,330,-1,-1,-3,278,1629.488733,4.90E-06,1,0
1616449643.0564587,1080,330,-1,-1,8,278,1377.80995,5.79E-06,1,0
1616449643.064401,1071,329,-1,-1,17,279,1133.153304,7.01E-06,1,0
1616449643.072381,1062,327,-1,-1,26,281,1127.804248,7.08E-06,1,0
