Timestamp,X,Y,Button Pressed,Time,DistanceX,DistanceY,Speed,Acceleration,Sex,Subject ID
1616449411.9122095,1891,251,-1,-1,-803,357,0,714.3259048,1,0
1616449411.9451272,1866,248,-1,-1,-778,360,759.4744542,4.33E-05,1,0
1616449411.9524882,1866,248,-1,-1,-778,360,0,736.0935211,1,0
1616449412.1289976,1866,248,-1,-1,-778,360,0,17650.93803,1,0
1616449412.1371953,1868,246,-1,-1,-780,362,243.9683574,3.36E-05,1,0
1616449412.1450405,1869,245,-1,-1,-781,363,127.4709458,6.15E-05,1,0
1616449412.1525662,1870,244,-1,-1,-782,364,136.6979761,5.35E-05,1,0
1616449412.1603892,1870,244,-1,-1,-782,364,0,782.2990417,1,0
1616449412.6004806,1870,243,-1,-1,-782,365,0,44009.161,1,0
1616449412.608417,1865,243,-1,-1,-777,365,630.0213296,1.26E-05,1,0
1616449412.616439,1861,243,-1,-1,-773,365,498.6244242,1.61E-05,1,0
1616449412.6248016,1856,243,-1,-1,-768,365,597.9221075,1.40E-05,1,0
1616449412.6323464,1853,243,-1,-1,-765,365,397.6271765,1.90E-05,1,0
1616449412.6406555,1848,243,-1,-1,-760,365,601.7307472,1.38E-05,1,0
1616449412.649183,1841,243,-1,-1,-753,365,820.871977,1.04E-05,1,0
1616449412.6564488,1836,243,-1,-1,-748,365,688.1548811,1.06E-05,1,0
1616449412.665109,1830,243,-1,-1,-742,365,692.8344024,1.25E-05,1,0
1616449412.6728206,1825,243,-1,-1,-737,365,648.3697635,1.19E-05,1,0
1616449412.6809502,1821,243,-1,-1,-733,365,492.0293272,1.65E-05,1,0
1616449412.688764,1817,243,-1,-1,-729,365,511.9062672,1.53E-05,1,0
1616449412.6968973,1814,243,-1,-1,-726,365,368.8597309,2.20E-05,1,0
1616449412.7050686,1813,243,-1,-1,-725,365,122.3828198,6.68E-05,1,0
1616449412.7127044,1813,243,-1,-1,-725,365,0,763.6070251,1,0
1616449413.8247855,1815,242,-1,-1,-727,366,1.798430068,0.618362132,1,0
1616449413.8327992,1820,240,-1,-1,-732,368,623.929549,1.28E-05,1,0
1616449413.8408475,1823,239,-1,-1,-735,369,372.7386694,2.16E-05,1,0
1616449413.848826,1828,237,-1,-1,-740,371,626.707707,1.27E-05,1,0
1616449413.8568046,1830,235,-1,-1,-742,373,250.668101,3.18E-05,1,0
1616449413.864812,1834,234,-1,-1,-746,374,499.5300423,1.60E-05,1,0
1616449413.8726964,1840,233,-1,-1,-752,375,760.9635028,1.04E-05,1,0
1616449413.880673,1848,231,-1,-1,-760,377,1003.002092,7.95E-06,1,0
1616449413.8888054,1856,228,-1,-1,-768,380,983.6836211,8.27E-06,1,0
1616449413.8968186,1866,226,-1,-1,-778,382,1247.933353,6.42E-06,1,0
1616449413.9050822,1875,224,-1,-1,-787,384,1089.146715,7.59E-06,1,0
1616449413.9120688,1885,223,-1,-1,-797,385,1431.25883,4.88E-06,1,0
1616449413.9200766,1893,221,-1,-1,-805,387,999.0898318,8.01E-06,1,0
1616449413.9280245,1901,220,-1,-1,-813,388,1006.522243,7.90E-06,1,0
1616449413.937209,1908,218,-1,-1,-820,390,762.1652043,1.21E-05,1,0
1616449413.9446993,1913,217,-1,-1,-825,391,667.5214056,1.12E-05,1,0
1616449413.952678,1917,216,-1,-1,-829,392,501.336202,1.59E-05,1,0
1616449413.9606578,1921,215,-1,-1,-833,393,501.2613086,1.59E-05,1,0
1616449413.968667,1922,215,-1,-1,-834,393,124.856488,6.41E-05,1,0
1616449413.9766145,1921,214,-1,-1,-833,394,125.8266035,6.32E-05,1,0
1616449413.984887,1921,214,-1,-1,-833,394,0,827.2409439,1,0
1616449413.9925766,1920,213,-1,-1,-832,395,130.0438409,5.91E-05,1,0
1616449414.0005898,1920,213,-1,-1,-832,395,0,801.3248444,1,0
1616449414.0085325,1920,213,-1,-1,-832,395,0,794.2676544,1,0
1616449414.016543,1920,213,-1,-1,-832,395,0,801.0387421,1,0
1616449414.0244462,1919,212,-1,-1,-831,396,126.5288244,6.25E-05,1,0
1616449414.0324259,1919,212,-1,-1,-831,396,0,797.9631424,1,0
1616449414.0404358,1920,212,-1,-1,-832,396,124.8453387,6.42E-05,1,0
1616449414.0485494,1919,212,-1,-1,-831,396,123.2458862,6.58E-05,1,0
1616449414.056542,1921,211,-1,-1,-833,397,250.241871,3.19E-05,1,0
1616449414.063895,1919,211,-1,-1,-831,397,271.9953309,2.70E-05,1,0
1616449414.0723708,1920,210,-1,-1,-832,398,134.2349101,5.55E-05,1,0
1616449414.080348,1920,210,-1,-1,-832,398,0,797.7247238,1,0
1616449414.0883267,1921,209,-1,-1,-833,399,125.3340505,6.37E-05,1,0
1616449414.0969868,1920,209,-1,-1,-832,399,115.4724004,7.50E-05,1,0
1616449414.1048806,1920,208,-1,-1,-832,400,0,789.3800735,1,0
1616449414.1128619,1920,208,-1,-1,-832,400,0,798.1300354,1,0
1616449414.1208768,1919,208,-1,-1,-831,400,124.7673499,6.42E-05,1,0
1616449414.1288488,1920,208,-1,-1,-832,400,125.4390047,6.36E-05,1,0
1616449414.1368275,1920,207,-1,-1,-832,401,0,797.8916168,1,0
1616449414.1523535,1920,207,-1,-1,-832,401,0,1552.581787,1,0
1616449414.3050694,1920,208,-1,-1,-832,400,0,15271.5683,1,0
1616449414.3121462,1923,212,-1,-1,-835,396,423.9239943,1.67E-05,1,0
1616449414.320901,1922,215,-1,-1,-834,393,114.2208546,7.66E-05,1,0
1616449414.3287039,1921,218,-1,-1,-833,390,128.1525253,6.09E-05,1,0
1616449414.3372676,1922,222,-1,-1,-834,386,116.7744306,7.33E-05,1,0
1616449414.34437,1921,225,-1,-1,-833,383,140.8004297,5.04E-05,1,0
1616449414.3523185,1922,228,-1,-1,-834,380,125.8115064,6.32E-05,1,0
1616449414.3602948,1921,231,-1,-1,-833,377,125.3640195,6.36E-05,1,0
1616449414.369125,1922,234,-1,-1,-834,374,113.255495,7.80E-05,1,0
1616449414.3760214,1921,236,-1,-1,-833,372,145.0011754,4.76E-05,1,0
1616449414.3840024,1922,239,-1,-1,-834,369,125.2928665,6.37E-05,1,0
1616449414.3919818,1921,240,-1,-1,-833,368,125.3228158,6.37E-05,1,0
1616449414.39996,1921,242,-1,-1,-833,366,0,698.0895996,1,0
1616449414.4079385,1921,242,-1,-1,-833,366,0,797.8439331,1,0
1616449414.4159176,1921,243,-1,-1,-833,365,0,797.9154587,1,0
1616449414.423897,1921,244,-1,-1,-833,364,0,797.9393005,1,0
1616449414.4328716,1921,244,-1,-1,-833,364,0,797.7247238,1,0
1616449414.44048,1920,244,-1,-1,-832,364,131.4375607,5.79E-05,1,0
1616449414.4484878,1921,244,-1,-1,-833,364,124.8787924,6.41E-05,1,0
1616449414.4564366,1921,244,-1,-1,-833,364,0,794.9352264,1,0
1616449414.4649925,1920,244,-1,-1,-832,364,116.8850741,7.32E-05,1,0
1616449414.47239,1920,244,-1,-1,-832,364,0,739.7413254,1,0
1616449414.480365,1921,244,-1,-1,-833,364,125.3902541,6.36E-05,1,0
1616449414.4885955,1919,244,-1,-1,-831,364,242.9931058,3.39E-05,1,0
1616449414.4965773,1920,244,-1,-1,-832,364,125.2891239,6.37E-05,1,0
1616449414.5045562,1921,244,-1,-1,-833,364,125.3303054,6.37E-05,1,0
1616449414.5125349,1919,244,-1,-1,-831,364,250.653121,3.18E-05,1,0
1616449414.5205126,1920,244,-1,-1,-832,364,125.3602726,6.36E-05,1,0
1616449414.528492,1919,244,-1,-1,-831,364,125.3190714,6.37E-05,1,0
1616449414.5364714,1920,244,-1,-1,-832,364,125.3265605,6.37E-05,1,0
1616449416.7371464,1922,245,-1,-1,-834,363,0.908811769,2.421486825,1,0
1616449416.7451127,1930,251,-1,-1,-842,357,1004.292957,7.93E-06,1,0
1616449416.752846,1927,254,-1,-1,-839,354,387.9304477,1.99E-05,1,0
1616449416.7604606,1930,257,-1,-1,-842,351,393.9916711,1.93E-05,1,0
1616449416.768438,1932,260,-1,-1,-844,348,250.6980664,3.18E-05,1,0
1616449416.776446,1933,264,-1,-1,-845,344,124.8750744,6.41E-05,1,0
1616449416.7844243,1932,266,-1,-1,-844,342,125.3377958,6.37E-05,1,0
1616449416.7928214,1934,268,-1,-1,-846,340,238.1909251,3.53E-05,1,0
1616449416.8007975,1932,272,-1,-1,-844,336,250.7355332,3.18E-05,1,0
1616449416.8084927,1929,273,-1,-1,-841,335,389.8655926,1.97E-05,1,0
1616449416.8165019,1929,275,-1,-1,-841,333,0,800.9195328,1,0
1616449416.8248565,1927,276,-1,-1,-839,332,239.3940812,3.49E-05,1,0
1616449416.832502,1923,276,-1,-1,-835,332,523.1599364,1.46E-05,1,0
1616449416.8406696,1921,276,-1,-1,-833,332,244.8871114,3.34E-05,1,0
1616449416.8482187,1921,276,-1,-1,-833,332,0,754.9524307,1,0
1616449416.8560884,1919,276,-1,-1,-831,332,254.1386331,3.10E-05,1,0
1616449417.0971966,1921,276,-1,-1,-833,332,8.295031747,0.029066577,1,0
1616449417.1048512,1924,276,-1,-1,-836,332,391.9177724,1.95E-05,1,0
1616449417.1128573,1923,276,-1,-1,-835,332,124.9048243,6.41E-05,1,0
1616449417.121088,1927,276,-1,-1,-839,332,485.9862117,1.69E-05,1,0
1616449417.1290462,1928,276,-1,-1,-840,332,129.1747459,5.99E-05,1,0
1616449417.1366036,1927,276,-1,-1,-839,332,135.7204245,5.43E-05,1,0
1616449417.1448007,1928,276,-1,-1,-840,332,121.9948227,6.72E-05,1,0
1616449417.1527352,1929,276,-1,-1,-841,332,126.0269824,6.30E-05,1,0
1616449417.1607134,1929,276,-1,-1,-841,332,0,797.8200912,1,0
1616449417.1686919,1929,276,-1,-1,-841,332,0,797.8439331,1,0
1616449417.176671,1930,276,-1,-1,-842,332,125.3265605,6.37E-05,1,0
1616449417.1846492,1928,276,-1,-1,-840,332,250.6830828,3.18E-05,1,0
1616449417.1927881,1929,276,-1,-1,-841,332,122.8668014,6.62E-05,1,0
1616449417.2007964,1928,276,-1,-1,-840,332,124.8639219,6.41E-05,1,0
1616449417.2084324,1927,276,-1,-1,-839,332,130.9655905,5.83E-05,1,0
1616449417.216109,1929,276,-1,-1,-841,332,260.5319585,2.95E-05,1,0
1616449417.224058,1925,276,-1,-1,-837,332,503.2158368,1.58E-05,1,0
1616449417.2320366,1926,276,-1,-1,-838,332,125.3377958,6.37E-05,1,0
1616449417.240015,1924,276,-1,-1,-836,332,250.668101,3.18E-05,1,0
1616449417.24872,1926,276,-1,-1,-838,332,229.7556353,3.79E-05,1,0
1616449417.2566984,1925,276,-1,-1,-837,332,125.3377958,6.37E-05,1,0
1616449417.2647085,1923,276,-1,-1,-835,332,249.6832455,3.21E-05,1,0
1616449417.271974,1922,276,-1,-1,-834,332,137.6354926,5.28E-05,1,0
1616449417.280874,1923,276,-1,-1,-835,332,126.6128536,6.24E-05,1,0
1616449417.2886233,1921,276,-1,-1,-833,332,258.0792518,3.00E-05,1,0
1616449417.2969975,1921,276,-1,-1,-833,332,0,837.3975754,1,0
1616449417.3049884,1921,276,-1,-1,-833,332,0,799.1075516,1,0
1616449417.3127189,1920,276,-1,-1,-832,332,129.3619961,5.98E-05,1,0
1616449417.3208802,1921,276,-1,-1,-833,332,122.5329828,6.66E-05,1,0
1616449417.3289855,1920,276,-1,-1,-832,332,123.3691394,6.57E-05,1,0
1616449417.3370175,1920,276,-1,-1,-832,332,0,803.1845093,1,0
1616449417.3449645,1920,276,-1,-1,-832,332,0,794.6968079,1,0
1616449417.3525515,1922,276,-1,-1,-834,332,263.6020488,2.88E-05,1,0
1616449417.3610165,1920,276,-1,-1,-832,332,236.2788497,3.58E-05,1,0
1616449417.3691766,1923,276,-1,-1,-835,332,367.6311684,2.22E-05,1,0
1616449417.3768475,1922,276,-1,-1,-834,332,130.3631504,5.88E-05,1,0
1616449417.3843653,1923,276,-1,-1,-835,332,133.0131608,5.65E-05,1,0
1616449417.3926265,1923,276,-1,-1,-835,332,0,826.0726929,1,0
1616449417.4007528,1924,276,-1,-1,-836,332,123.0542467,6.60E-05,1,0
1616449417.4083586,1924,276,-1,-1,-836,332,0,760.5791092,1,0
1616449417.4170349,1923,277,-1,-1,-835,331,115.2502954,7.53E-05,1,0
1616449417.42403,1923,277,-1,-1,-835,331,0,699.4724274,1,0
1616449417.4327335,1923,277,-1,-1,-835,331,0,870.347023,1,0
1616449417.4408092,1923,278,-1,-1,-835,330,0,807.5714111,1,0
1616449417.4491315,1922,278,-1,-1,-834,330,120.1565302,6.93E-05,1,0
1616449417.456518,1922,278,-1,-1,-834,330,0,738.6207581,1,0
1616449417.4642956,1922,278,-1,-1,-834,330,0,777.721405,1,0
1616449417.47257,1923,279,-1,-1,-835,329,120.8489354,6.85E-05,1,0
1616449417.481024,1922,279,-1,-1,-834,329,118.2860205,7.15E-05,1,0
1616449417.48815,1921,279,-1,-1,-833,329,140.3293519,5.08E-05,1,0
1616449417.4970276,1921,279,-1,-1,-833,329,0,887.7277374,1,0
1616449417.5050542,1921,279,-1,-1,-833,329,0,802.6838303,1,0
1616449417.512332,1921,279,-1,-1,-833,329,0,727.7727127,1,0
1616449417.52104,1922,279,-1,-1,-834,329,114.8369291,7.58E-05,1,0
1616449417.5289314,1921,280,-1,-1,-833,328,126.7199613,6.23E-05,1,0
1616449417.5372038,1922,280,-1,-1,-834,328,120.8837652,6.84E-05,1,0
1616449417.5451758,1922,280,-1,-1,-834,328,0,797.2002029,1,0
1616449417.5527825,1922,281,-1,-1,-834,327,0,760.6744766,1,0
1616449417.5610526,1922,281,-1,-1,-834,327,0,827.0025253,1,0
1616449417.569188,1922,282,-1,-1,-834,326,0,793.3139801,1,0
1616449417.577133,1922,282,-1,-1,-834,326,0,794.506073,1,0
1616449417.5851774,1922,282,-1,-1,-834,326,0,804.4719696,1,0
1616449417.5928085,1922,283,-1,-1,-834,325,0,763.0825043,1,0
1616449417.601051,1923,283,-1,-1,-835,325,121.3208377,6.79E-05,1,0
1616449417.608526,1922,284,-1,-1,-834,324,137.4685851,5.29E-05,1,0
1616449417.6165435,1923,284,-1,-1,-835,324,124.7265374,6.43E-05,1,0
1616449417.624243,1924,285,-1,-1,-836,323,129.8787391,5.93E-05,1,0
1616449417.6323054,1922,285,-1,-1,-834,323,248.0735768,3.25E-05,1,0
1616449417.6408613,1923,286,-1,-1,-835,322,116.875303,7.32E-05,1,0
1616449417.6491005,1923,286,-1,-1,-835,322,0,823.9030838,1,0
1616449417.6564975,1924,287,-1,-1,-836,321,135.1867466,5.47E-05,1,0
1616449417.664882,1926,287,-1,-1,-838,321,238.5363551,3.51E-05,1,0
1616449417.672926,1923,287,-1,-1,-835,321,372.9485758,2.16E-05,1,0
1616449417.680346,1925,287,-1,-1,-837,321,269.5394898,2.75E-05,1,0
1616449417.6887155,1926,287,-1,-1,-838,321,119.4822242,7.00E-05,1,0
1616449417.6970491,1923,287,-1,-1,-835,321,359.9848944,2.32E-05,1,0
1616449417.7050686,1926,288,-1,-1,-838,320,374.0906172,2.14E-05,1,0
1616449417.7123456,1925,288,-1,-1,-837,320,137.419042,5.30E-05,1,0
1616449417.7210932,1925,288,-1,-1,-837,320,0,874.7577667,1,0
1616449417.728671,1925,288,-1,-1,-837,320,0,741.8394089,1,0
1616449417.7372432,1926,288,-1,-1,-838,320,116.6575068,7.35E-05,1,0
1616449417.7451684,1926,288,-1,-1,-838,320,0,792.5271988,1,0
1616449417.7529519,1926,288,-1,-1,-838,320,0,778.3412933,1,0
1616449417.7604873,1924,288,-1,-1,-836,320,265.4118838,2.84E-05,1,0
1616449417.7691948,1924,288,-1,-1,-836,320,0,870.7761765,1,0
1616449417.7762642,1925,288,-1,-1,-837,320,141.4605059,5.00E-05,1,0
1616449417.785169,1922,288,-1,-1,-834,320,336.9009077,2.64E-05,1,0
1616449417.7927153,1922,288,-1,-1,-834,320,0,754.6663284,1,0
1616449417.8010669,1921,288,-1,-1,-833,320,119.7380456,6.97E-05,1,0
1616449417.8084385,1920,288,-1,-1,-832,320,139.3687988,5.15E-05,1,0
1616449417.8172116,1921,288,-1,-1,-833,320,113.9849444,7.70E-05,1,0
1616449417.8408196,1919,288,-1,-1,-831,320,84.71801087,0.000278662,1,0
1616449417.952862,1920,288,-1,-1,-832,320,8.925171458,0.012553559,1,0
1616449417.9604833,1921,288,-1,-1,-833,320,131.2114121,5.81E-05,1,0
1616449417.9690635,1921,288,-1,-1,-833,320,0,858.0207825,1,0
1616449417.9761214,1921,288,-1,-1,-833,320,0,705.7905197,1,0
1616449417.9851787,1922,288,-1,-1,-834,320,110.4083814,8.20E-05,1,0
1616449417.992834,1922,288,-1,-1,-834,320,0,765.5382156,1,0
1616449418.0005965,1922,288,-1,-1,-834,320,0,776.219368,1,0
1616449418.0085044,1923,288,-1,-1,-835,320,126.4563435,6.25E-05,1,0
1616449418.0171895,1922,288,-1,-1,-834,320,115.1332418,7.54E-05,1,0
1616449418.0246105,1922,288,-1,-1,-834,320,0,742.0539856,1,0
1616449418.0327926,1922,288,-1,-1,-834,320,0,818.2287216,1,0
1616449418.0407352,1922,288,-1,-1,-834,320,0,794.2676544,1,0
1616449418.049092,1922,288,-1,-1,-834,320,0,835.6809616,1,0
1616449418.0565064,1922,288,-1,-1,-834,320,0,741.4340973,1,0
1616449418.0651796,1922,288,-1,-1,-834,320,0,867.3191071,1,0
1616449418.0726712,1922,288,-1,-1,-834,320,0,749.1350174,1,0
1616449418.0810735,1922,288,-1,-1,-834,320,0,840.2585983,1,0
1616449418.0887055,1922,288,-1,-1,-834,320,0,763.2017136,1,0
1616449418.097174,1921,288,-1,-1,-833,320,118.0862074,7.17E-05,1,0
1616449418.105046,1922,288,-1,-1,-834,320,127.0308317,6.20E-05,1,0
1616449418.1128714,1921,288,-1,-1,-833,320,127.7894095,6.12E-05,1,0
1616449418.1209009,1920,288,-1,-1,-832,320,124.5376644,6.45E-05,1,0
1616449418.12891,1921,288,-1,-1,-833,320,124.8602048,6.41E-05,1,0
1616449418.1372027,1920,288,-1,-1,-832,320,120.5883503,6.88E-05,1,0
1616449418.1450255,1920,288,-1,-1,-832,320,0,782.2990417,1,0
1616449418.1604922,1919,288,-1,-1,-831,320,64.65607128,0.000239211,1,0
1616449418.1928668,1920,288,-1,-1,-832,320,30.88839302,0.001048116,1,0
1616449418.2010572,1919,288,-1,-1,-831,320,122.0942567,6.71E-05,1,0
1616449418.2084935,1922,288,-1,-1,-834,320,403.4277653,1.84E-05,1,0
1616449418.2167075,1921,288,-1,-1,-833,320,121.7434111,6.75E-05,1,0
1616449418.2239075,1922,288,-1,-1,-834,320,138.8888374,5.18E-05,1,0
1616449418.2327814,1922,288,-1,-1,-834,320,0,787.7826691,1,0
1616449418.2408535,1922,288,-1,-1,-834,320,0,807.2137833,1,0
1616449418.2489,1922,289,-1,-1,-834,319,0,804.6388626,1,0
1616449418.2565365,1922,289,-1,-1,-834,319,0,763.6547089,1,0
1616449418.2651765,1922,289,-1,-1,-834,319,0,863.9812469,1,0
1616449418.2726872,1922,289,-1,-1,-834,319,0,751.0900497,1,0
1616449418.2810614,1921,289,-1,-1,-833,319,119.41079,7.01E-05,1,0
1616449418.2886693,1921,289,-1,-1,-833,319,0,760.7698441,1,0
1616449418.2971249,1919,289,-1,-1,-831,319,236.5320175,3.57E-05,1,0
1616449418.3050358,1920,289,-1,-1,-832,319,126.4067991,6.26E-05,1,0
1616449418.3291128,1919,289,-1,-1,-831,319,41.5335195,0.000579699,1,0
1616449419.0887241,1922,289,-1,-1,-834,319,3.949387971,0.192336477,1,0
1616449419.0971699,1924,291,-1,-1,-836,317,236.7990967,3.57E-05,1,0
1616449419.1051712,1925,292,-1,-1,-837,316,124.9829852,6.40E-05,1,0
1616449419.1125314,1925,295,-1,-1,-837,313,0,736.0458374,1,0
1616449419.1210635,1924,297,-1,-1,-836,311,117.2084393,7.28E-05,1,0
1616449419.1288936,1925,300,-1,-1,-837,308,127.7115888,6.13E-05,1,0
1616449419.137184,1923,302,-1,-1,-835,306,241.24606,3.44E-05,1,0
1616449419.1452427,1921,306,-1,-1,-833,302,248.1763261,3.25E-05,1,0
1616449419.1529346,1921,308,-1,-1,-833,300,0,769.162178,1,0
1616449419.160518,1920,311,-1,-1,-832,297,131.8631791,5.75E-05,1,0
1616449419.1691904,1919,312,-1,-1,-831,296,115.3073265,7.52E-05,1,0
1616449419.6970284,1925,311,-1,-1,-837,297,11.36712932,0.046435449,1,0
1616449419.705086,1923,308,-1,-1,-835,300,248.2056987,3.25E-05,1,0
1616449419.7123284,1923,304,-1,-1,-835,304,0,724.2202759,1,0
1616449419.7210865,1921,301,-1,-1,-833,307,228.3608646,3.84E-05,1,0
1616449419.729146,1922,295,-1,-1,-834,313,124.0734803,6.50E-05,1,0
1616449419.7367566,1921,291,-1,-1,-833,317,131.4005013,5.79E-05,1,0
1616449419.7451367,1923,282,-1,-1,-835,326,238.6517212,3.51E-05,1,0
1616449419.7522786,1922,274,-1,-1,-834,334,140.0201636,5.10E-05,1,0
1616449419.7605224,1921,265,-1,-1,-833,343,121.2962781,6.80E-05,1,0
1616449419.769053,1922,257,-1,-1,-834,351,117.2313712,7.28E-05,1,0
1616449419.776867,1920,251,-1,-1,-832,357,255.9609435,3.05E-05,1,0
1616449419.7850866,1920,249,-1,-1,-832,359,0,821.9480515,1,0
1616449419.7928624,1920,246,-1,-1,-832,362,0,777.6260376,1,0
1616449419.8010151,1919,244,-1,-1,-831,364,122.6619875,6.65E-05,1,0
1616449419.808515,1919,241,-1,-1,-831,367,0,750.0171661,1,0
1616449419.816523,1919,238,-1,-1,-831,370,0,800.8003235,1,0
1616449419.8239536,1919,237,-1,-1,-831,371,0,743.0553436,1,0
1616449419.8320565,1919,234,-1,-1,-831,374,0,710.3919983,1,0
1616449419.8408422,1919,232,-1,-1,-831,376,0,878.572464,1,0
1616449419.849043,1919,229,-1,-1,-831,379,0,820.0645447,1,0
1616449419.8565562,1919,228,-1,-1,-831,380,0,751.3284683,1,0
1616449419.865163,1920,225,-1,-1,-832,383,116.1857064,7.41E-05,1,0
1616449419.8719199,1920,223,-1,-1,-832,385,0,675.702095,1,0
1616449419.8806453,1919,221,-1,-1,-831,387,129.4818016,5.96E-05,1,0
1616449419.8887432,1920,218,-1,-1,-832,390,123.4890034,6.56E-05,1,0
1616449419.8971848,1919,215,-1,-1,-831,393,118.456394,7.13E-05,1,0
1616449419.9050784,1920,213,-1,-1,-832,395,126.6893406,6.23E-05,1,0
1616449419.912319,1919,211,-1,-1,-831,397,138.1113636,5.24E-05,1,0
1616449419.921099,1920,209,-1,-1,-832,399,113.8951828,7.71E-05,1,0
1616449419.9283295,1920,208,-1,-1,-832,400,0,723.0520248,1,0
1616449419.9367065,1919,207,-1,-1,-831,401,119.3734062,7.02E-05,1,0
1616449419.9450614,1919,206,-1,-1,-831,402,0,835.4663849,1,0
1616449419.9610314,1919,205,-1,-1,-831,403,0,1597.02301,1,0
1616449419.992798,1919,205,-1,-1,-831,403,0,3176.665306,1,0
1616449420.0010352,1920,205,-1,-1,-832,403,121.4016035,6.79E-05,1,0
1616449421.449158,1919,205,-1,-1,-831,403,0.6905492,2.09705947,1,0
1616449421.4565554,1918,207,-1,-1,-830,401,135.1823895,5.47E-05,1,0
1616449421.464996,1917,211,-1,-1,-829,397,118.4764703,7.12E-05,1,0
1616449421.4719448,1916,214,-1,-1,-828,394,143.9017395,4.83E-05,1,0
1616449421.4812484,1914,216,-1,-1,-826,392,240.8581601,3.45E-05,1,0
1616449421.4887755,1914,217,-1,-1,-826,391,0,752.7112961,1,0
1616449421.4970353,1912,219,-1,-1,-824,389,242.144387,3.41E-05,1,0
1616449421.505117,1912,220,-1,-1,-824,388,0,808.1674576,1,0
1616449421.5126648,1910,222,-1,-1,-822,386,264.9759303,2.85E-05,1,0
1616449421.5210936,1909,224,-1,-1,-821,384,118.6406811,7.10E-05,1,0
1616449421.5288804,1908,224,-1,-1,-820,384,128.4154063,6.06E-05,1,0
1616449421.5369177,1907,225,-1,-1,-819,383,124.4305209,6.46E-05,1,0
1616449421.5451293,1907,225,-1,-1,-819,383,0,821.185112,1,0
1616449421.5529366,1906,226,-1,-1,-818,382,128.0859952,6.10E-05,1,0
1616449421.5610235,1906,227,-1,-1,-818,381,0,808.6919785,1,0
1616449421.5759385,1906,227,-1,-1,-818,381,0,1491.498947,1,0
1616449421.585165,1905,227,-1,-1,-817,381,121.5317571,6.77E-05,1,0
1616449421.6083515,1904,227,-1,-1,-816,381,43.12864649,0.000537611,1,0
1616449421.616957,1903,228,-1,-1,-815,380,116.2050202,7.41E-05,1,0
1616449421.6246932,1902,228,-1,-1,-814,380,129.2623274,5.98E-05,1,0
1616449421.6332085,1901,228,-1,-1,-813,380,117.4348751,7.25E-05,1,0
1616449421.6408644,1900,228,-1,-1,-812,380,130.614848,5.86E-05,1,0
1616449421.6491814,1898,228,-1,-1,-810,380,240.4852933,3.46E-05,1,0
1616449421.656558,1897,228,-1,-1,-809,380,135.5581268,5.44E-05,1,0
1616449421.6652017,1896,228,-1,-1,-808,380,115.6921719,7.47E-05,1,0
1616449421.672457,1894,228,-1,-1,-806,380,275.659952,2.63E-05,1,0
1616449421.681081,1893,228,-1,-1,-805,380,115.9544399,7.44E-05,1,0
1616449421.6887708,1893,228,-1,-1,-805,380,0,768.9714432,1,0
1616449421.6971562,1891,228,-1,-1,-803,380,238.5092264,3.52E-05,1,0
1616449421.7051425,1891,228,-1,-1,-803,380,0,798.6068726,1,0
1616449421.7210734,1890,228,-1,-1,-802,380,62.77018857,0.000253801,1,0
1616449421.9209974,1889,228,-1,-1,-801,380,5.001906884,0.039969507,1,0
1616449421.9291565,1885,226,-1,-1,-797,382,490.232183,1.66E-05,1,0
1616449421.9371974,1880,224,-1,-1,-792,384,621.802117,1.29E-05,1,0
1616449421.9451346,1875,223,-1,-1,-787,385,629.9645539,1.26E-05,1,0
1616449421.952415,1870,222,-1,-1,-782,386,686.7801939,1.06E-05,1,0
1616449421.9610484,1863,221,-1,-1,-775,387,810.8068819,1.06E-05,1,0
1616449421.969197,1859,220,-1,-1,-771,388,490.8776406,1.66E-05,1,0
1616449421.9771993,1853,218,-1,-1,-765,390,749.7861995,1.07E-05,1,0
1616449421.9851882,1850,217,-1,-1,-762,391,375.5196371,2.13E-05,1,0
1616449421.9918973,1848,216,-1,-1,-760,392,298.0920365,2.25E-05,1,0
1616449422.0002832,1846,216,-1,-1,-758,392,270.7836922,2.73E-05,1,0
1616449422.0085876,1845,216,-1,-1,-757,392,120.4187075,6.90E-05,1,0
1616449422.601056,1833,217,-1,-1,-745,391,20.25424951,0.029251553,1,0
1616449422.6085422,1820,221,-1,-1,-732,387,1736.495287,4.31E-06,1,0
1616449422.6168466,1801,225,-1,-1,-713,383,2288.021131,3.63E-06,1,0
1616449422.6248586,1777,229,-1,-1,-689,379,2995.485672,2.67E-06,1,0
1616449422.6327784,1749,232,-1,-1,-661,376,3535.341582,2.24E-06,1,0
1616449422.6408978,1717,237,-1,-1,-629,371,4473.626025,1.60E-06,1,0
1616449422.6490648,1686,242,-1,-1,-598,366,3795.750226,2.15E-06,1,0
1616449422.6565773,1655,245,-1,-1,-567,363,4126.417772,1.82E-06,1,0
1616449422.664387,1624,249,-1,-1,-536,359,3969.453657,1.97E-06,1,0
1616449422.6719735,1595,252,-1,-1,-507,356,3822.590069,1.98E-06,1,0
1616449422.6810346,1570,253,-1,-1,-482,355,3115.199049,2.58E-06,1,0
1616449422.6887472,1545,255,-1,-1,-457,353,3241.548164,2.38E-06,1,0
1616449422.697151,1520,256,-1,-1,-432,352,2974.768079,2.83E-06,1,0
1616449422.705158,1495,258,-1,-1,-407,350,3122.24869,2.56E-06,1,0
